정류장 번호,권종,거래건수
5690,청소년,330
5690,어린이,1
5690,어린이,1
5690,일반,185
5690,일반,10
5690,청소년,115
5691,일반,117
5691,일반,19
5691,청소년,34
5691,어린이,14
5691,어린이,2
5691,일반,628
5691,일반,13
5692,일반,3
5692,청소년,5
5692,어린이,8
5692,일반,6
5692,일반,1020
5692,청소년,2
5692,어린이,185
5692,어린이,28
5693,어린이,1
5693,일반,5338
5693,일반,4012
5693,일반,477
5693,청소년,256
5693,청소년,170
5693,청소년,14
5694,어린이,16
5694,어린이,62
5694,일반,1626
5694,일반,1598
5694,일반,14
5694,청소년,100
5695,청소년,63
5695,어린이,18
5695,어린이,2
5696,어린이,4
5696,일반,3330
5696,일반,412
5697,일반,216
5697,청소년,51
5697,청소년,21
5697,청소년,155
5697,어린이,4
5697,어린이,24
5697,어린이,2
5697,일반,448
5698,일반,4318
5698,일반,153
5698,청소년,295
5698,청소년,28
5698,어린이,3
5698,어린이,5
5698,일반,939
5698,일반,310
5698,청소년,14
5699,청소년,19
5699,어린이,15
5699,어린이,1
5699,일반,1467
5699,일반,153
5699,일반,11
5699,청소년,53
5699,청소년,1
5699,청소년,2
5700,어린이,4
5700,어린이,4
5700,일반,1746
5700,일반,442
5700,일반,34
5700,청소년,16
5700,청소년,7
5700,청소년,1
5700,어린이,42
5701,어린이,2
5701,일반,3439
5701,일반,220
5701,일반,22
5701,청소년,132
5701,청소년,4
5701,청소년,1
5701,어린이,4
5701,어린이,31
5702,어린이,2
5702,일반,152
5702,일반,3317
5702,일반,25
5702,청소년,8
5702,청소년,134
5702,청소년,2
5702,어린이,48
5702,어린이,19
5703,어린이,8
5703,일반,4008
5703,일반,120
5703,일반,239
5703,청소년,121
5703,청소년,6
5703,청소년,18
5703,어린이,1431
5703,어린이,40
5704,어린이,4
5704,일반,27970
5704,일반,791
5704,일반,274
5704,청소년,8212
5704,청소년,59
5704,청소년,46
5704,어린이,279
5704,어린이,39
5705,어린이,2
5705,일반,2461
5705,일반,3389
5705,일반,126
5705,청소년,1868
5705,청소년,305
5706,청소년,7
5706,어린이,25
5706,어린이,19
5706,어린이,1
5706,일반,1458
5706,일반,860
5706,일반,30
5706,청소년,283
5706,청소년,29
5707,청소년,5
5707,어린이,922
5707,어린이,3
5707,어린이,4
5707,일반,11312
5707,일반,65
5707,일반,145
5707,청소년,443
5707,청소년,8
5708,청소년,15
5708,어린이,2
5708,어린이,1
5708,일반,486
5708,일반,123
5708,청소년,3
5708,청소년,1
5708,일반,1121
5708,일반,119
5709,청소년,4
5709,어린이,59
5709,어린이,1
5709,일반,486
5709,일반,458
5709,일반,80
5709,청소년,6
5709,청소년,13
5709,어린이,295
5710,어린이,1
5710,일반,5057
5710,일반,127
5710,일반,192
5710,청소년,334
5710,청소년,5
5710,청소년,9
5710,어린이,1
5710,일반,33
5711,일반,151
5711,일반,1
5711,청소년,13
5711,어린이,8
5711,일반,804
5711,일반,15
5711,일반,2
5711,청소년,1
5711,어린이,7
5712,어린이,3
5712,일반,836
5712,일반,682
5712,일반,2
5712,청소년,11
5712,청소년,54
5713,청소년,1
5713,일반,51
5713,일반,181
5713,일반,4
5713,청소년,1
5713,청소년,7
5713,청소년,1
5713,어린이,1357
5714,어린이,11
5714,어린이,665
5714,일반,18316
5714,일반,835
5714,일반,18364
5714,청소년,5237
5714,청소년,41
5714,청소년,3871
5714,어린이,4
5715,어린이,527
5715,어린이,1
5715,일반,191
5715,일반,10423
5715,일반,44
5715,청소년,24
5715,청소년,1799
5715,청소년,4
5715,어린이,308
5716,어린이,542
5716,어린이,71
5716,일반,13485
5716,일반,13677
5716,일반,10104
5716,청소년,771
5716,청소년,1975
5716,청소년,422
5716,어린이,1803
5717,어린이,319
5717,어린이,213
5717,일반,72632
5717,일반,20317
5717,일반,9642
5717,청소년,6733
5717,청소년,1049
5717,청소년,1741
5717,어린이,10
5721,어린이,66
5721,어린이,4
5721,일반,1793
5721,일반,20706
5721,일반,210
5721,청소년,43
5721,청소년,501
5721,청소년,19
5721,일반,512
5722,일반,224
5722,청소년,13
5722,일반,137
5722,일반,51
5722,어린이,103
5722,어린이,5
5722,일반,12237
5722,일반,776
5722,일반,7
5727,청소년,430
5727,청소년,3
5727,일반,34
5727,일반,275
5727,일반,5
5727,일반,7
5727,일반,375
5727,청소년,1
5727,어린이,2
5728,일반,1631
5728,일반,4
5728,청소년,102
5728,청소년,1
5728,청소년,6
5728,어린이,1
5728,일반,1
5728,일반,181
5728,청소년,17
5729,어린이,7
5729,어린이,5
5729,일반,582
5729,일반,402
5729,일반,2
5729,청소년,26
5729,청소년,82
5729,어린이,97
5729,어린이,1
5730,일반,10102
5730,일반,45
5730,일반,55
5730,청소년,340
5730,청소년,9
5730,청소년,63
5730,어린이,1
5730,일반,44
5730,일반,310
5731,일반,1
5731,청소년,5
5731,어린이,1
5731,어린이,3
5731,일반,1537
5731,일반,130
5731,일반,2
5731,청소년,77
5731,어린이,32
5732,어린이,193
5732,어린이,1
5732,일반,2644
5732,일반,1559
5732,일반,20
5732,청소년,965
5732,청소년,151
5732,청소년,3
5732,일반,32
5733,일반,36
5733,일반,27
5733,어린이,43
5733,어린이,63
5733,일반,5889
5733,일반,1463
5733,일반,121
5733,청소년,239
5734,청소년,130
5734,청소년,7
5734,어린이,51
5734,어린이,2
5734,어린이,1
5734,일반,1876
5734,일반,1053
5734,일반,81
5734,청소년,142
5735,청소년,15
5735,청소년,7
5735,어린이,20
5735,어린이,1
5735,일반,127
5735,청소년,2
5735,청소년,118
5735,어린이,1
5735,일반,210
5736,일반,2
5736,청소년,94
5736,어린이,1
5736,일반,33
5736,일반,265
5736,청소년,1
5736,청소년,12
5736,어린이,1
5736,일반,930
5738,일반,6
5738,청소년,15
5738,어린이,23
5738,일반,69
5738,일반,9
5738,청소년,214
5738,청소년,1
5738,어린이,3
5738,일반,6
5739,일반,37
5739,청소년,24
5739,청소년,127
5739,어린이,1344
5739,어린이,4
5739,어린이,6
5739,일반,33356
5739,일반,748
5740,일반,165
5740,청소년,6251
5740,청소년,59
5740,청소년,40
5740,어린이,5214
5740,어린이,2082
5740,어린이,309
5740,일반,96850
5740,일반,95544
5741,일반,22875
5741,청소년,31760
5741,청소년,10300
5741,청소년,2882
5741,어린이,14315
5741,어린이,498
5741,어린이,288
5741,일반,338336
5741,일반,35528
5742,일반,21427
5742,청소년,70971
5742,청소년,3522
5742,청소년,2179
5742,어린이,216
5742,어린이,194
5742,어린이,1
5742,일반,4584
5742,일반,4464
5743,일반,173
5743,청소년,980
5743,청소년,443
5743,청소년,7
5743,어린이,614
5743,어린이,92
5743,어린이,7
5743,일반,15392
5743,일반,3060
5744,일반,178
5744,청소년,1675
5744,청소년,319
5744,청소년,18
5744,어린이,362
5744,어린이,193
5744,어린이,2
5745,일반,4447
5745,일반,3717
5745,일반,251
5745,청소년,1946
5745,청소년,884
5745,청소년,16
5745,어린이,1668
5745,어린이,15
5745,어린이,5
5746,일반,24588
5746,일반,612
5746,일반,296
5746,청소년,4547
5746,청소년,71
5746,청소년,44
5746,어린이,1450
5746,어린이,45
5747,어린이,101
5747,일반,15257
5747,일반,882
5747,일반,332
5747,청소년,4112
5747,청소년,119
5747,청소년,341
5748,어린이,191
5748,어린이,9
5748,일반,796
5748,일반,469
5748,일반,13
5749,청소년,1571
5749,청소년,39
5749,청소년,2
5749,어린이,664
5749,어린이,5
5749,어린이,10
5750,일반,16954
5750,일반,532
5750,일반,196
5750,청소년,7079
5750,청소년,96
5751,청소년,66
5751,일반,438
5751,일반,2
5751,일반,1
5751,어린이,1
5751,일반,107
5751,일반,224
5751,일반,6
5752,청소년,6
5752,어린이,4
5752,일반,26
5752,일반,420
5752,청소년,1
5752,청소년,15
5752,청소년,1
5752,어린이,4
5752,어린이,1
5753,일반,189
5753,일반,56
5753,일반,4
5753,청소년,147
5753,청소년,7
5753,일반,31
5753,일반,91
5753,청소년,1
5753,일반,169
5754,일반,4
5754,일반,1
5754,청소년,2
5754,어린이,6
5754,일반,87
5754,일반,729
5754,일반,5
5754,청소년,3
5754,청소년,37
5755,어린이,45
5755,일반,1887
5755,일반,67
5755,일반,25
5755,청소년,212
5755,청소년,3
5755,청소년,2
5755,어린이,1
5755,일반,10
5759,일반,146
5759,청소년,3
5759,청소년,7
5759,어린이,28
5759,일반,691
5759,일반,53
5760,일반,1
5760,청소년,17
5760,어린이,1
5760,일반,8
5760,일반,157
5760,청소년,1
5761,어린이,7
5761,일반,501
5761,일반,4
5761,일반,1
5761,청소년,8
5761,어린이,30
5761,어린이,10
5761,일반,9627
5762,일반,3211
5762,일반,183
5762,청소년,289
5762,청소년,65
5762,청소년,8
5762,어린이,341
5762,어린이,5
5762,어린이,2
5762,일반,3085
5763,일반,1748
5763,일반,157
5763,청소년,3805
5763,청소년,43
5763,청소년,21
5763,일반,72
5763,일반,5
5763,일반,1
5763,청소년,2
5764,일반,12
5764,일반,27
5764,일반,1
5764,일반,1359
5764,일반,3
5764,청소년,10
5764,일반,192
5764,일반,174
5764,일반,7
5765,일반,13
5765,어린이,1
5765,일반,100
5765,일반,17
5765,청소년,3
5765,일반,45
5765,일반,188
5765,청소년,11
5765,청소년,5
5766,어린이,1
5766,일반,194
5766,일반,9
5766,일반,9
5766,청소년,9
5766,청소년,6
5766,어린이,13
5766,일반,488
5766,일반,3
5767,청소년,2
5767,일반,70
5767,일반,22
5767,일반,1
5767,어린이,42
5767,어린이,95
5767,일반,489
5767,일반,6278
5767,일반,144
5768,청소년,140
5768,청소년,500
5768,청소년,22
5768,어린이,376
5768,어린이,269
5768,어린이,48
5768,일반,46679
5768,일반,14397
5768,일반,4930
5769,청소년,5079
5769,청소년,1199
5769,청소년,382
5769,어린이,7421
5770,어린이,594
5771,어린이,460
5771,일반,263954
5771,일반,25851
5771,일반,41258
5772,청소년,69391
5772,청소년,3960
5772,청소년,5617
5773,어린이,9110
5773,어린이,1025
5774,어린이,356
5774,일반,135019
5774,일반,83636
5775,일반,39874
5776,청소년,50116
5776,청소년,9577
5777,청소년,4430
5777,어린이,271
5777,어린이,10
5778,어린이,14
5778,일반,5095
5778,일반,970
5778,일반,524
5779,청소년,2269
5779,청소년,132
5779,청소년,113
5779,어린이,7
5780,어린이,6
5780,일반,2291
5780,일반,326
5780,일반,4
5780,청소년,57
5781,청소년,11
5781,어린이,2
5781,어린이,2
5782,일반,1705
5782,일반,103
5782,일반,1
5782,청소년,129
5783,청소년,4
5783,청소년,1
5783,어린이,1313
5783,어린이,60
5784,어린이,5
5784,일반,49712
5784,일반,2181
5784,일반,730
5785,청소년,9356
5785,청소년,240
5785,청소년,110
5785,어린이,573
5786,어린이,131
5786,어린이,3
5786,일반,24985
5786,일반,3985
5787,일반,356
5787,청소년,4477
5787,청소년,295
5787,청소년,26
5788,어린이,18
5788,어린이,182
5788,어린이,1
5789,일반,16904
5789,일반,11018
5790,일반,508
5790,청소년,549
5791,청소년,895
5792,청소년,27
5792,어린이,2
5792,어린이,45
5793,일반,1002
5793,일반,1994
5794,일반,11
5794,청소년,56
5794,청소년,100
5795,청소년,2
5795,어린이,1018
5795,어린이,44
5795,어린이,40
5798,일반,17442
5798,일반,2947
5798,일반,1970
5798,청소년,5717
5798,청소년,199
5798,청소년,217
5798,어린이,345
5798,어린이,50
5798,어린이,54
5799,일반,7351
5799,일반,1617
5799,일반,608
5799,청소년,3264
5799,청소년,197
5799,청소년,192
5799,어린이,64
5799,어린이,9
5799,일반,2190
5800,일반,572
5800,일반,34
5800,청소년,366
5800,청소년,112
5800,청소년,3
5800,어린이,407
5800,어린이,4
5800,어린이,3
5800,일반,1435
5801,일반,343
5801,일반,71
5801,청소년,953
5801,청소년,48
5801,청소년,17
5801,어린이,87
5801,어린이,34
5801,일반,4357
5801,일반,2608
5802,일반,178
5802,청소년,348
5802,청소년,211
5802,청소년,14
5802,어린이,297
5802,어린이,29
5802,어린이,4
5802,일반,16926
5802,일반,1279
5803,일반,362
5803,청소년,2996
5803,청소년,179
5803,청소년,23
5803,어린이,372
5803,어린이,161
5803,일반,10901
5803,일반,4643
5803,일반,1252
5804,청소년,586
5804,청소년,2237
5804,청소년,119
5804,어린이,298
5804,어린이,34
5804,어린이,24
5804,일반,22777
5804,일반,1611
5804,일반,4379
5805,청소년,2850
5805,청소년,108
5805,청소년,919
5805,어린이,1327
5806,어린이,395
5806,어린이,130
5806,일반,44045
5806,일반,20416
5806,일반,16031
5807,청소년,20160
5807,청소년,5031
5807,청소년,2211
5808,어린이,1941
5808,어린이,425
5850,어린이,257
5850,일반,65626
5850,일반,29274
5850,일반,26351
5850,청소년,28059
5850,청소년,3461
5850,청소년,3132
5850,어린이,1494
5850,어린이,80
5851,어린이,44
5851,일반,69391
5851,일반,5290
5851,일반,7803
5851,청소년,9258
5851,청소년,708
5851,청소년,849
5851,어린이,1843
5851,어린이,222
5852,어린이,58
5852,일반,52515
5852,일반,18608
5852,일반,5501
5852,청소년,10243
5852,청소년,1700
5852,청소년,634
5853,어린이,36
5853,어린이,6
5853,일반,4116
5853,일반,783
5853,일반,39
5853,청소년,186
5853,청소년,42
5853,청소년,4
5853,어린이,33
5854,어린이,8
5854,어린이,2
5854,일반,3579
5854,일반,1446
5854,일반,38
5854,청소년,264
5854,청소년,36
5854,청소년,5
5856,어린이,526
5856,어린이,194
5857,어린이,15
5857,일반,17249
5858,일반,10823
5858,일반,539
5859,청소년,4834
5859,청소년,1107
5860,청소년,109
5860,어린이,891
5861,어린이,37
5861,어린이,16
5861,일반,35122
5861,일반,1958
5862,일반,1008
5862,청소년,5370
5862,청소년,266
5862,청소년,94
5862,어린이,796
5862,어린이,310
5863,어린이,55
5863,일반,28701
5863,일반,32700
5864,일반,7491
5864,청소년,5070
5864,청소년,3717
5865,청소년,961
5865,어린이,1674
5865,어린이,141
5866,어린이,206
5866,일반,116967
5866,일반,17892
5868,일반,30657
5868,청소년,27622
5868,청소년,2660
5868,청소년,3878
5868,어린이,12
5868,일반,37
5868,일반,815
5868,일반,22
5868,청소년,2
5869,청소년,29
5869,청소년,1
5869,어린이,81
5869,어린이,6
5869,어린이,1
5869,일반,4549
5869,일반,2379
5869,일반,119
5871,청소년,460
5871,청소년,72
5871,청소년,7
5871,어린이,560
5871,어린이,187
5871,어린이,45
5871,일반,22432
5871,일반,11707
5871,일반,5056
5872,청소년,3922
5872,청소년,1362
5872,청소년,838
5872,어린이,500
5872,어린이,155
5872,어린이,142
5872,일반,25414
5872,일반,13858
5872,일반,5190
5873,청소년,6251
5874,청소년,1505
5874,청소년,1464
5874,어린이,550
5874,어린이,73
5874,어린이,4
5874,일반,6523
5875,일반,11021
5875,일반,1350
5875,청소년,1811
5875,청소년,941
5875,청소년,292
5875,어린이,3
5875,어린이,19
5875,일반,47
5875,일반,2540
5876,일반,3
5876,청소년,11
5876,청소년,112
5876,청소년,1
5876,어린이,795
5877,어린이,57
5877,어린이,43
5877,일반,28281
5877,일반,5707
5877,일반,5578
5877,청소년,3096
5878,청소년,319
5878,청소년,213
5878,어린이,819
